@relation 'dr-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DSparse1_clustered-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,13,12'

@attribute Instance_number numeric
@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute Cluster {cluster0,cluster1}
@attribute Class {0,1}

@data
209,217.486801,-79.490428,114.315353,127.25106,17.31225,-78.126195,81.406388,-114.920482,-160.100275,-3.870084,cluster1,0
210,23.338439,-8.082561,10.406352,-6.197027,24.545013,-5.773845,6.928203,-154.098167,-16.484683,-6.210627,cluster1,0
211,262.371425,-91.521454,124.707658,170.186296,0.413281,-90.343881,102.190998,-111.609306,-181.033581,-2.207147,cluster0,1
212,73.569236,-23.205736,36.383601,-26.045814,98.969097,-30.487839,27.712813,-391.794632,-52.859939,-33.029663,cluster0,1
213,103.124755,-35.521405,36.373067,-54.664584,143.412342,-42.420881,41.569219,-265.99075,-70.080326,-35.521099,cluster0,1
214,78.799461,-27.712813,45.033321,41.851771,7.351414,-25.980762,27.712813,-41.479376,-52.8364,-0.079271,cluster1,0
215,80.529707,-28.398927,43.30789,-25.344192,95.187849,-27.026699,27.712813,-198.297278,-58.034358,-19.988654,cluster1,0
216,352.943199,-126.90252,159.888717,231.119733,-13.107973,-127.708949,136.832014,-133.882139,-247.979744,-3.385553,cluster0,1
217,44.149177,-16.627561,17.320508,-20.203805,69.802882,-14.549353,15.588457,-501.042681,-32.061059,-25.395523,cluster1,0
218,304.013401,-104.921609,145.508331,157.975603,54.033556,-111.584742,117.779455,-183.923267,-219.04988,-22.532614,cluster1,0
219,188.009063,-69.190211,107.38715,123.348651,6.635554,-67.641803,69.282032,-88.650282,-132.420337,-3.070592,cluster1,0
220,387.175727,-141.406372,230.362757,271.120475,5.55076,-140.91791,143.760217,-182.971719,-279.663834,-3.002612,cluster1,0
221,116.997905,-39.311268,57.200971,29.462148,71.357727,-40.363069,43.30127,-143.289653,-83.883356,-28.60904,cluster1,0
222,6.185775,-1.526929,3.464102,-42.748561,52.667569,-0.205122,1.732051,-106.395135,-2.474479,-7.792883,cluster1,0
223,155.158254,-29.678469,62.906424,-215.218446,395.974349,-81.172783,60.621778,-450.304375,-111.182605,-121.863156,cluster0,1
224,387.162922,-141.025324,202.67129,242.428343,34.369212,-144.763059,150.68842,-208.422574,-281.392681,-12.898021,cluster0,1
225,184.543058,-55.105108,69.895738,33.989034,99.270033,-78.262804,76.210236,-205.836184,-131.811204,-38.383254,cluster1,0
226,71.32305,-21.989151,31.625483,22.683062,16.644168,-28.240323,27.712813,-57.99914,-45.446564,-7.139626,cluster0,1
227,276.254711,-99.641564,161.080725,174.239394,24.143302,-99.544279,102.190998,-142.826908,-198.32721,-8.104597,cluster0,1
228,97.907355,-36.343813,50.229473,51.717149,9.798636,-34.67027,36.373067,-57.262495,-68.369522,-0.263293,cluster1,0
229,380.301617,-134.981924,225.166605,256.752743,5.467717,-133.485951,138.564065,-163.295838,-270.949487,-1.944963,cluster0,1
230,51.166406,-20.777422,20.78461,32.854286,-0.265837,-17.327696,19.052559,-42.981982,-38.900236,-0.774563,cluster1,0
231,70.199436,-25.858933,34.644401,-6.060243,58.247738,-24.37054,27.712813,-135.542486,-49.31207,-4.947581,cluster1,0
232,269.354718,-99.289861,41.569219,129.484084,19.302965,-101.628033,117.779455,-352.664377,-187.906695,-21.786651,cluster0,1
233,212.2473,-77.907758,128.17176,139.036161,11.458862,-76.244764,77.942286,-115.267801,-154.947471,-0.96416,cluster1,0
234,401.661361,-122.568833,185.01095,209.15996,26.43869,-149.363143,155.884573,-184.620735,-264.476685,-24.0133,cluster0,1
235,6.053942,-0.921758,3.740831,-42.979438,50.00438,-0.810293,1.732051,-122.294366,-2.338625,-6.12965,cluster1,0
236,157.005587,-59.583653,26.242898,81.468742,4.196007,-58.195802,69.282032,-168.856206,-111.401528,-5.440609,cluster0,1
237,47.741104,-16.378652,19.08769,-14.719179,53.53702,-16.530314,19.052559,-83.065687,-30.169398,-11.921257,cluster0,1
238,65.012447,-22.51666,34.641016,23.115922,19.33856,-19.052559,22.51666,-67.441895,-45.838804,-0.313801,cluster0,1
239,56.436681,-18.240612,17.327303,-51.630928,103.73351,-18.132455,22.51666,-216.531627,-38.826113,-24.640392,cluster1,0
240,219.173481,-80.497217,122.975607,127.678193,32.018075,-84.04761,83.138439,-140.195423,-165.341799,-10.443357,cluster1,0
241,67.686904,-5.646293,12.343775,-65.702779,120.232756,-28.994723,27.712813,-148.213647,-38.633667,-46.675473,cluster1,0
242,287.023642,-109.508711,50.787277,157.054661,-8.905672,-110.461741,128.17176,-136.584069,-197.740975,-3.256744,cluster0,1
243,44.281557,-17.11768,13.856406,11.123187,12.248864,-14.059235,15.588457,-73.790096,-31.928678,-2.246447,cluster1,0
244,33.856352,-10.164691,8.660254,-3.441857,23.055772,-8.887868,13.856406,-117.019549,-23.301325,-3.65086,cluster0,1
245,85.860218,-29.369559,43.423655,-1.645921,86.295243,-38.180422,34.641016,-242.559336,-66.468021,-29.6954,cluster1,0
246,44.21771,-17.305524,20.787939,20.856427,8.609313,-15.603441,17.320508,-45.61503,-31.992525,-1.120452,cluster1,0
247,61.643763,-18.168548,19.873146,28.701674,-0.463202,-21.668621,24.248711,-44.084045,-39.916015,-4.15028,cluster0,1
248,259.021819,-93.66077,119.655417,144.952145,27.44972,-95.132768,100.458947,-140.306942,-184.285436,-12.873206,cluster1,0
249,146.418387,-55.425626,77.942286,98.748936,-1.025539,-53.693575,55.425626,-63.488657,-106.461031,-0.088052,cluster1,0
250,226.084507,-86.60254,114.315353,161.167238,-2.707462,-84.87049,90.066642,-98.252482,-167.091026,-0.213571,cluster0,1
251,243.346191,-82.536863,154.152522,110.516457,64.561626,-82.007964,84.87049,-162.286009,-165.417799,-10.464183,cluster1,0
252,111.775628,-41.563918,55.425626,67.511719,6.079202,-39.84247,43.30127,-60.616284,-80.482011,-0.180265,cluster0,1
253,42.487979,-15.447484,22.51666,14.394428,15.55741,-13.99738,15.588457,-175.924288,-30.258155,-3.459115,cluster1,0
254,210.505929,-81.406388,109.119201,150.298473,-7.455388,-79.674337,81.406388,-85.995884,-153.22474,-0.197024,cluster0,1
255,61.754041,-9.584386,14.036273,-134.628017,232.678831,-33.716884,27.712813,-355.539141,-42.118137,-78.353084,cluster0,1
256,285.005517,-100.354657,169.740979,191.411077,0.59532,-98.831186,102.190998,-121.440655,-199.968709,-0.98942,cluster0,1
257,40.590671,-11.527988,19.072025,5.938257,17.012756,-9.256622,12.124356,-91.99134,-25.207793,-3.831269,cluster1,0
258,18.187057,-5.196152,10.392305,-3.526287,14.404614,-1.732051,3.464102,-125.576503,-9.525756,-3.284384,cluster1,0
259,70.21549,-21.587874,25.984193,-90.290691,174.387464,-26.909548,25.980762,-317.039902,-45.830198,-49.826093,cluster1,0
260,32.166058,-11.485529,19.052559,-9.939136,44.353475,-11.031132,12.124356,-79.135063,-23.259568,-11.985953,cluster1,0
261,206.985477,-74.39373,114.315353,130.636009,13.867277,-72.830589,77.942286,-125.00877,-148.084938,-3.65798,cluster0,1
262,110.08824,-39.470334,62.364945,70.454125,1.570303,-38.471952,39.837169,-50.848978,-76.962131,-0.886516,cluster1,0
263,59.792185,-19.052559,25.980762,38.339707,-4.763744,-17.320508,22.51666,-26.069564,-38.934711,-0.049828,cluster0,1
264,45.96846,-15.447207,24.255359,4.080525,29.976681,-12.265606,15.588457,-146.725187,-30.241775,-4.154433,cluster1,0
265,328.229013,-110.815024,209.578148,219.90231,-0.220854,-109.155428,112.583302,-146.483657,-222.563144,-0.774696,cluster1,0
266,92.73125,-31.176915,45.033321,54.854792,1.830111,-29.444864,34.641016,-49.421655,-59.689221,-0.661442,cluster1,0
267,136.068642,-46.733459,76.210236,89.610685,1.200713,-45.065234,50.229473,-59.592632,-94.294116,-0.172866,cluster1,0
268,7.773882,-1.717843,3.464102,-25.313621,34.04491,1.717843,0,-176.505084,-2.618423,-8.070479,cluster1,0
269,312.631485,-109.764679,183.615983,203.650876,7.865049,-110.205774,112.583302,-138.179478,-215.628071,-4.598675,cluster0,1
270,87.572158,-27.678387,39.844053,52.472528,-1.289552,-24.283138,31.176915,-57.711315,-59.652161,-0.382139,cluster0,1
271,504.954698,-171.969666,315.233247,328.668526,14.858529,-172.708445,176.669182,-209.095106,-342.018147,-5.513908,cluster0,1
272,58.032165,-15.175147,31.29513,-45.965682,120.306553,-28.126124,22.51666,-156.499761,-44.044093,-42.590513,cluster1,0
273,231.415669,-70.584803,135.978234,84.537175,78.685383,-93.960024,83.138439,-166.741722,-159.251605,-31.386773,cluster1,0
274,123.95199,-46.014159,53.693575,66.836309,12.187371,-44.052483,46.765372,-93.796908,-89.090259,-4.750368,cluster1,0
275,366.43066,-133.543365,166.460454,203.555623,50.43366,-138.388611,147.224319,-231.447312,-267.316359,-17.135584,cluster0,1
276,206.976976,-77.875869,102.193655,114.832235,15.042835,-76.276653,77.942286,-112.739055,-148.093439,-1.10517,cluster0,1
277,148.177584,-47.475021,27.746408,50.501974,20.529241,-56.448028,60.621778,-270.475591,-101.204137,-18.355079,cluster0,1
278,25.160562,-6.908929,5.196152,1.706319,13.25049,-5.215427,10.392305,-87.280746,-12.944556,-3.954561,cluster0,1
279,77.03561,-21.590521,25.990787,-55.258788,123.265735,-23.4428,31.176915,-212.344167,-47.665364,-23.400756,cluster0,1
280,486.741612,-166.895408,89.360509,302.169843,-44.1068,-170.854499,218.238402,-168.528625,-325.40123,-6.781854,cluster0,1
281,260.689805,-93.153113,150.68842,150.820775,27.220166,-92.176323,93.530744,-134.715415,-179.2511,-7.989566,cluster1,0
282,33.795368,-12.080228,10.394103,-20.96015,53.598203,-13.900534,13.856406,-301.336851,-23.362308,-16.706501,cluster0,1
283,350.859992,-120.939221,185.515166,207.398845,33.836392,-126.744044,133.367912,-185.758481,-246.552183,-12.015929,cluster0,1
284,51.183161,-17.184462,20.78461,9.531358,19.003152,-13.992452,17.320508,-76.942656,-33.687328,-2.137605,cluster1,0
285,47.680925,-18.34513,27.712813,5.296307,40.797476,-18.027937,19.052559,-171.543741,-37.189564,-9.790308,cluster1,0
286,236.484235,-84.418722,105.663148,113.199322,36.373768,-87.054308,91.798693,-149.540653,-165.343503,-8.032373,cluster1,0
287,336.935513,-114.059595,71.065702,153.902152,49.47847,-123.231365,150.68842,-314.048969,-236.321686,-25.791113,cluster0,1
288,345.71074,-118.278027,89.872853,146.868327,61.776433,-138.065492,152.420471,-277.304225,-246.977531,-26.795006,cluster0,1
289,333.513531,-121.796205,131.676719,211.292372,14.239062,-122.422958,140.296115,-183.716118,-241.497374,-8.285773,cluster0,1
290,250.417277,-93.301209,112.583302,139.487923,16.456237,-92.028228,96.994845,-132.48316,-175.667222,-3.247067,cluster0,1
291,334.559563,-96.443022,40.154409,107.206367,94.165327,-121.795379,154.152522,-346.056506,-215.302738,-53.016144,cluster0,1
292,23.411374,-8.033498,8.663642,-23.026504,48.588537,-5.822909,6.928203,-178.112589,-14.69205,-15.14548,cluster1,0
293,182.76195,-63.630487,98.726896,111.654878,8.353135,-62.809222,67.549981,-89.315583,-129.007195,-2.263487,cluster1,0
294,59.829751,-18.435758,27.712813,-8.504517,56.190848,-16.205258,19.052559,-276.221562,-37.165094,-18.284247,cluster0,1
295,243.305866,-87.765926,116.442814,123.207319,50.255395,-101.027612,96.994845,-177.734103,-187.579376,-20.65155,cluster1,0
296,49.440954,-14.205806,29.444864,-4.166741,50.819936,-18.703159,17.320508,-223.852593,-33.697485,-17.986539,cluster1,0
297,342.050009,-122.459785,173.205081,203.652057,22.007616,-121.759379,129.903811,-168.349721,-241.651113,-5.557644,cluster1,0
298,212.267583,-76.918409,109.272454,124.220451,28.150215,-80.698215,83.138439,-142.040237,-154.773935,-10.421265,cluster0,1
299,73.694446,-25.407763,32.912317,-6.146922,64.217149,-23.089659,25.980762,-125.76207,-47.549111,-16.551633,cluster1,0
300,77.145943,-24.437115,29.446625,6.223479,51.979685,-27.524409,27.712813,-154.062592,-52.756106,-21.291153,cluster0,1
301,172.46412,-50.636554,12.394543,9.894129,110.13001,-63.678799,79.674337,-195.512255,-111.407347,-47.279325,cluster0,1
302,16.477453,-5.187826,5.199483,6.269205,-2.065284,-1.740377,3.464102,-13.038132,-7.771258,-0.129876,cluster0,1
303,73.658074,-25.246625,32.91404,-25.736579,78.170377,-24.982848,27.712813,-165.035645,-49.315841,-11.064477,cluster1,0
304,248.556493,-92.270916,133.367912,151.164644,30.479321,-96.522622,96.994845,-151.830751,-187.920311,-10.265238,cluster0,1
305,94.408403,-30.800301,39.852279,-13.940865,87.841197,-31.553528,34.641016,-233.963073,-63.203183,-21.692715,cluster1,0
306,44.314899,-14.191075,25.980762,-93.740455,151.996905,-13.521738,13.856406,-204.872862,-30.163285,-31.449202,cluster1,0
307,332.008557,-129.04136,147.500087,227.185063,-6.574785,-129.03421,135.099963,-140.521973,-255.07015,-1.611349,cluster0,1
308,267.730924,-93.541365,162.812776,141.314431,50.703582,-95.252173,95.262794,-169.967067,-187.798438,-13.046331,cluster1,0
309,61.545183,-20.485187,22.721671,32.098255,1.174268,-17.619931,22.51666,-40.112646,-38.708753,-0.48825,cluster1,0
310,68.421965,-24.628844,29.4517,-28.206049,86.952631,-23.868578,24.248711,-228.211739,-47.625439,-21.336701,cluster1,0
311,174.113088,-20.374491,60.920824,-44.998079,91.62503,-97.404964,69.282032,-243.033624,-121.782711,-55.604782,cluster0,1
312,282.783163,-97.492836,102.119024,174.657665,-13.784057,-101.693007,114.315353,-113.86132,-196.635621,-6.42264,cluster0,1
313,222.755753,-83.207624,97.193518,130.167093,19.524512,-84.801305,90.066642,-134.912456,-166.893082,-7.481535,cluster0,1
314,115.156811,-33.881749,22.526769,-54.071412,141.771797,-38.864385,46.765372,-266.025084,-73.636727,-39.578708,cluster0,1
315,84.060922,-27.149888,20.791372,12.0804,45.16468,-26.543687,36.373067,-116.549983,-52.771092,-12.100353,cluster0,1
316,54.695092,-20.608249,27.718158,35.125303,0.668443,-17.496869,19.052559,-42.863429,-38.830307,-0.790951,cluster0,1
317,99.670242,-33.05964,50.240295,-25.058242,131.308286,-37.954443,38.105118,-449.537823,-73.524017,-45.100131,cluster0,1
318,349.02433,-128.298286,154.237443,207.99621,26.913073,-129.777284,140.296115,-196.77496,-250.20952,-11.204171,cluster0,1
319,224.345485,-79.674337,128.17176,121.380356,31.970393,-77.942286,83.138439,-139.194746,-156.705693,-0.287538,cluster0,1
320,243.373166,-86.036924,129.951165,144.476652,16.113265,-85.436106,90.066642,-125.344064,-168.825987,-4.82221,cluster1,0
321,321.301241,-110.764618,143.762843,230.629907,-13.226595,-109.205835,131.635861,-119.599407,-217.363934,-0.304531,cluster0,1
322,37.284198,-11.500487,12.126128,-24.685607,65.473358,-9.284123,13.856406,-360.890685,-25.067859,-20.029406,cluster0,1
323,224.439547,-82.530835,121.243557,139.130509,17.055885,-82.013991,84.87049,-122.684891,-165.271884,-5.552899,cluster0,1
324,131.957517,-38.402717,46.466255,41.180632,41.753068,-46.467773,53.693575,-190.24628,-89.40022,-16.753481,cluster0,1
325,226.040641,-81.359134,131.635861,149.674781,5.936928,-79.721591,83.138439,-97.780827,-158.474638,-0.824316,cluster1,0
326,37.310921,-11.315826,15.596969,-68.258955,101.840495,-9.468784,12.124356,-221.444885,-25.042909,-14.75268,cluster1,0
327,208.783985,-70.626372,112.821035,95.536633,49.698931,-76.597946,76.210236,-130.904855,-142.59261,-18.246691,cluster1,0
328,203.516864,-75.889131,122.975607,127.760798,22.594963,-74.79929,76.210236,-120.296268,-151.553552,-2.836869,cluster1,0
329,132.543387,-45.033321,74.478185,86.688525,-4.670941,-41.569219,45.033321,-47.673051,-85.695015,0,cluster1,0
330,222.646669,-81.514653,114.315353,98.544205,68.076523,-86.494275,86.60254,-185.364273,-163.600662,-18.942667,cluster1,0
331,49.37903,-17.320508,15.588457,-4.510387,34.373269,-15.588457,20.78461,-81.131645,-35.49146,-1.520945,cluster1,0
332,535.533738,-177.546624,162.709251,338.339423,1.543223,-191.380198,237.290961,-257.708885,-362.907542,-16.698395,cluster0,1
333,37.603764,-8.904019,16.103994,-43.129333,84.505437,-13.612641,15.588457,-211.642262,-22.749653,-21.544821,cluster0,1
334,300.534347,-102.190998,192.25764,188.689466,15.624811,-98.726896,102.190998,-134.173887,-203.492438,-0.993167,cluster0,1
335,47.628635,-14.943972,22.526945,-16.738705,57.97777,-12.768841,15.588457,-140.026707,-30.313652,-15.208833,cluster1,0
336,247.114919,-90.144839,137.122628,148.91931,20.352276,-91.720496,91.798693,-132.298258,-173.741724,-6.459543,cluster1,0
337,219.749436,-67.932122,10.463617,73.092163,40.285884,-77.560146,102.190998,-307.692746,-146.270309,-26.450494,cluster0,1
338,92.641072,-29.249287,43.313604,31.095903,32.149347,-34.836592,34.641016,-331.94378,-66.702316,-12.64589,cluster1,0
339,589.274872,-198.273194,167.587274,353.778548,9.163415,-215.686949,261.539672,-252.390522,-404.851019,-24.118125,cluster0,1
340,61.559715,-19.052559,17.320508,36.699323,-8.37877,-15.588457,22.51666,-24.244949,-37.167181,0,cluster0,1
341,329.987,-117.635047,114.315353,207.676964,-2.040666,-116.191812,140.296115,-147.066576,-236.393615,-0.784704,cluster0,1
342,80.557501,-21.33084,8.718486,21.415262,26.086696,-20.23838,36.373067,-154.291644,-45.857504,-6.883757,cluster0,1
343,206.957636,-73.183241,98.72955,96.850832,53.34262,-74.041077,83.138439,-175.294634,-144.646024,-10.693895,cluster0,1
344,149.846753,-44.986396,54.217609,-3.470678,128.495366,-62.400754,58.889727,-257.919594,-104.313648,-53.94072,cluster1,0
345,316.086547,-114.312662,166.276878,218.728704,-9.906974,-112.585994,119.511506,-120.997929,-222.581254,-0.30949,cluster0,1
346,66.722941,-21.69753,24.258866,17.322664,23.276799,-19.871689,24.248711,-85.268659,-45.856975,-6.165476,cluster0,1
347,305.703188,-105.48484,150.773899,165.426829,58.893439,-114.485612,119.511506,-196.925149,-217.290677,-26.965613,cluster1,0
348,65.056868,-23.963496,31.176915,-35.96991,86.832924,-22.801876,24.248711,-214.75606,-45.794384,-12.458525,cluster1,0
349,328.343247,-119.714341,183.597386,211.392199,18.112597,-121.040721,122.975607,-153.238931,-238.037367,-7.424141,cluster1,0
350,184.825423,-62.854496,49.491727,42.073688,66.129016,-79.173671,74.478185,-345.444843,-129.725458,-31.372853,cluster0,1
351,271.184342,-107.087275,133.367912,192.173852,7.512734,-105.954974,110.851252,-161.971146,-206.861681,-5.400399,cluster1,0
352,206.963769,-68.784814,91.801369,110.533164,35.674304,-71.511301,83.138439,-168.938908,-144.642544,-14.689622,cluster0,1
353,75.385326,-22.890631,36.373067,-34.330768,120.062336,-32.534995,27.712813,-253.937348,-54.518485,-43.218653,cluster1,0
354,219.080355,-81.406388,124.707658,150.377486,6.95134,-79.674337,83.138439,-107.236853,-158.506721,-2.507197,cluster0,1
355,18.255005,-6.91634,3.465796,3.53405,2.380008,-5.208015,6.928203,-22.451721,-9.457808,-0.128794,cluster0,1
356,61.62224,-22.312123,20.78461,14.696914,35.002921,-19.257097,24.248711,-89.492398,-42.300808,-12.973828,cluster1,0
357,94.412401,-25.658658,50.23296,-88.601169,195.169318,-36.695171,32.908965,-353.074364,-66.668324,-54.514155,cluster1,0
358,182.79061,-67.413751,100.458947,110.032329,22.077965,-65.954162,71.014083,-121.831316,-132.442637,-1.789702,cluster1,0
359,260.704077,-86.19582,142.070674,132.891596,59.344623,-92.205413,98.726896,-163.28398,-182.661079,-19.335515,cluster1,0
360,151.535454,-55.473669,72.746134,46.437877,64.572044,-57.109633,60.621778,-162.993647,-113.46832,-10.109419,cluster0,1
361,262.440479,-96.994845,155.884573,192.11664,-2.483965,-95.262794,98.726896,-115.267668,-193.088884,-0.205194,cluster0,1
362,96.090218,-22.521145,46.874607,-132.707164,257.505954,-45.028837,38.105118,-310.565968,-66.616846,-74.960325,cluster0,1
363,71.93773,-20.271412,34.647686,-109.398458,209.297256,-29.958062,27.712813,-333.420574,-49.305826,-59.959849,cluster1,0
364,204.223364,-68.509144,55.563281,75.923924,53.640403,-82.179276,91.798693,-155.282335,-134.067903,-22.26525,cluster0,1
365,54.633557,-19.005854,19.052559,18.283816,11.464311,-15.635162,19.052559,-89.457757,-35.433085,-3.233039,cluster1,0
366,99.681305,-35.359324,34.669597,32.259803,37.541308,-33.922709,41.569219,-110.404029,-71.763145,-6.287568,cluster0,1
367,35.496672,-9.047764,22.51666,-39.928948,89.605503,-13.468896,12.124356,-161.986524,-23.393056,-29.787243,cluster0,1
368,245.252523,-87.415376,98.923491,158.054096,-2.793749,-87.521755,100.458947,-106.775012,-177.293488,-1.920787,cluster0,1
369,25.175119,-7.820289,10.392305,-28.302814,61.18842,-6.036117,6.928203,-437.55236,-14.662049,-22.902703,cluster0,1
370,65.014716,-21.36653,20.8282,10.294846,33.748833,-20.202689,25.980762,-89.777194,-42.333873,-6.733124,cluster1,0
371,163.741386,-60.05573,90.066642,76.824424,39.505088,-59.455776,60.621778,-116.301919,-116.850845,-9.165213,cluster1,0
372,65.067069,-25.531324,22.777511,-7.779768,60.481222,-28.162251,27.712813,-183.660231,-50.773084,-15.125698,cluster0,1
373,179.341183,-63.269402,105.655099,88.648245,39.415442,-63.170307,65.817931,-141.321564,-127.23181,-5.431476,cluster1,0
374,96.15709,-32.674603,32.987694,-40.881924,128.389929,-40.071531,36.373067,-302.011822,-66.580456,-42.525613,cluster1,0
375,226.153657,-67.390629,64.096627,80.228392,65.426515,-78.101638,91.798693,-268.095493,-154.886773,-34.839537,cluster0,1
376,340.435425,-117.55119,193.98969,170.754963,75.297535,-123.203873,124.707658,-207.603532,-236.337494,-22.377648,cluster1,0
377,174.016746,-62.803007,88.334591,49.995248,84.805569,-63.636702,67.549981,-171.757978,-122.163942,-19.494809,cluster1,0
378,324.855657,-120.100803,183.597386,195.091351,39.784712,-120.654259,122.975607,-203.092045,-241.524957,-8.52712,cluster1,0
379,196.662893,-76.210236,109.119201,136.02016,5.413345,-74.478185,76.210236,-102.474884,-149.747269,-0.533061,cluster1,0
380,236.878895,-57.000538,57.979992,-0.124517,199.061502,-102.348136,103.923048,-316.373122,-155.966665,-91.82878,cluster0,1
381,206.961551,-76.210236,107.38715,124.8458,9.325131,-74.478185,77.942286,-105.167407,-146.376814,-0.125009,cluster0,1
382,300.567079,-106.685921,138.564065,151.459728,46.988219,-109.82043,116.047404,-206.111696,-215.584062,-14.956889,cluster1,0
383,177.582351,-70.640537,96.994845,113.73578,22.473105,-69.655579,71.014083,-120.802727,-139.382947,-4.434528,cluster1,0
384,141.235053,-50.229473,77.942286,89.563064,3.211579,-48.497423,51.961524,-65.9154,-96.055907,-0.408695,cluster0,1
385,186.21838,-70.198542,103.923048,73.264862,68.604773,-70.097574,71.014083,-180.303673,-139.407172,-12.310167,cluster0,1
386,264.151624,-93.514648,161.080725,177.702316,5.511483,-91.814789,95.262794,-121.597856,-187.913637,-0.662645,cluster1,0
387,210.466667,-70.053368,27.723548,77.539888,47.235823,-75.4389,93.530744,-327.18525,-146.335799,-26.68667,cluster0,1
388,233.054822,-88.824959,109.140827,34.631351,172.384082,-93.040376,93.530744,-262.296422,-177.419593,-53.702921,cluster1,0
389,231.233064,-79.337822,129.903811,132.824646,28.738054,-78.278801,84.87049,-153.604683,-156.746316,-8.760432,cluster0,1
390,336.899292,-122.957209,154.152522,215.266644,8.673845,-121.261954,133.367912,-144.095864,-236.409525,-6.793777,cluster0,1
391,202.085085,-61.942237,90.996393,57.684598,69.784835,-88.746184,79.674337,-181.014927,-145.363803,-28.846807,cluster1,0
392,156.836057,-55.417416,84.87049,97.031518,3.882648,-53.701785,57.157677,-77.798845,-104.703614,-1.620172,cluster0,1
393,323.000218,-109.860926,169.637306,152.492618,51.71006,-134.358238,124.707658,-199.906941,-238.287917,-21.307041,cluster1,0
394,255.530855,-92.930591,97.064067,156.319856,10.524344,-95.862947,107.38715,-142.732231,-189.539643,-6.176609,cluster0,1
395,269.374893,-96.978697,129.903811,178.218136,-0.76429,-95.278942,105.655099,-110.554979,-187.88652,-0.158782,cluster0,1
396,293.646152,-107.952777,155.887224,160.924052,47.876075,-108.553574,112.583302,-194.168857,-213.842083,-10.208858,cluster0,1
397,302.334562,-109.029981,174.937132,198.461884,2.260704,-107.47637,109.119201,-126.34835,-210.352477,-1.046296,cluster0,1
398,47.720373,-17.257617,15.588457,-7.481316,52.709446,-15.651348,20.78461,-100.793091,-33.686015,-15.22468,cluster0,1
399,260.829919,-67.533976,55.020459,87.76952,39.682633,-102.207004,116.047404,-188.67084,-172.765772,-32.57968,cluster0,1
400,224.537931,-72.970665,114.730983,63.703405,86.892799,-95.038263,86.60254,-194.203947,-161.56863,-25.319463,cluster1,0
401,200.123868,-70.992335,117.784892,128.986059,2.17936,-69.30378,71.014083,-81.30573,-137.62604,-0.712247,cluster1,0
402,197.35095,-74.886408,83.933791,123.589754,5.564802,-75.802012,79.674337,-105.207903,-145.462993,-6.938864,cluster0,1
403,30.348734,-10.340416,3.464102,-5.705301,22.069992,-8.712143,13.856406,-64.039643,-19.880739,-1.939547,cluster0,1
404,139.499259,-35.581142,8.906269,7.650171,61.431434,-52.753449,67.549981,-159.244275,-80.213024,-21.972234,cluster0,1
405,122.16666,-48.123431,43.30127,51.711071,25.108631,-45.407312,48.497423,-139.733899,-92.60764,-5.52902,cluster1,0
406,21.691894,-6.765888,12.124356,6.647003,5.295932,-3.626417,5.196152,-59.689211,-12.949122,-1.07603,cluster1,0
407,49.335212,-5.705284,24.492224,-67.280296,129.737518,-30.667783,19.052559,-221.324087,-37.029109,-47.788324,cluster1,0
408,425.317138,-152.044658,140.298781,287.099852,-24.760409,-151.064234,181.865335,-169.792374,-300.412151,-2.364163,cluster0,1
409,212.183996,-75.537758,96.994845,52.873477,115.048594,-78.614764,86.60254,-237.041911,-156.742826,-26.067093,cluster0,1
410,80.629854,-29.327841,34.652553,29.872178,20.722188,-26.097785,29.444864,-107.331847,-57.93421,-3.375509,cluster1,0
411,265.890809,-100.426892,145.492268,186.862492,5.475085,-98.758951,103.923048,-122.991139,-198.298808,-1.223408,cluster0,1
412,96.136088,-36.148049,32.910684,26.784953,30.024912,-33.133983,36.373067,-108.310603,-68.408739,-6.226636,cluster1,0
413,333.546354,-117.540286,192.25764,221.640125,9.439809,-116.286573,122.975607,-151.375644,-231.10221,-3.845937,cluster0,1
414,94.428346,-27.831483,48.623959,17.69883,54.276424,-34.522346,32.908965,-478.23711,-64.811614,-21.22598,cluster0,1
415,246.84271,-87.061129,140.296115,161.861296,9.469061,-87.876003,91.798693,-108.886616,-174.045636,-4.132147,cluster0,1
416,85.881482,-29.270315,41.589614,4.220142,64.359908,-33.083514,31.176915,-178.117781,-61.336038,-18.062392,cluster1,0
417,323.030777,-115.46242,147.275071,156.866193,67.613151,-114.900338,128.17176,-254.461257,-227.756037,-16.919124,cluster0,1
418,16.471535,-6.923231,5.196152,-17.789669,29.040702,-5.201125,6.928203,-73.000461,-11.241278,-1.962227,cluster1,0
419,303.921568,-112.669252,166.276878,201.503476,11.079986,-114.229404,116.047404,-149.854448,-224.353928,-4.216653,cluster0,1
420,274.625139,-92.96587,138.686924,156.230652,36.55484,-95.827668,107.38715,-160.090404,-191.232427,-9.727206,cluster0,1
421,129.050698,-46.765372,67.549981,89.814625,-0.254521,-43.30127,48.497423,-60.476329,-94.383857,-0.605804,cluster0,1
