@relation Mammographic-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N5-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute Severity {0,1}

@data
0,102.190998,100.458947,110.851252,0,1
0,114.315353,112.583302,122.975607,0,0
0,105.655099,105.655099,114.315353,1.732051,1
0,79.674337,77.942286,84.87049,-1.732051,1
1.732051,121.243557,119.511506,128.17176,0,0
1.732051,162.812776,159.348674,169.740979,-1.732051,1
1.732051,69.282032,67.549981,74.478185,0,0
0,76.210236,74.478185,84.87049,0,1
0,76.210236,77.942286,84.87049,-1.732051,0
0,88.334591,88.334591,95.262794,-1.732051,0
0,96.994845,96.994845,103.923048,-1.732051,0
0,114.315353,114.315353,121.243557,0,0
0,105.655099,103.923048,114.315353,0,1
0,110.851252,110.851252,117.779455,0,1
0,98.726896,98.726896,107.38715,-1.732051,0
0,136.832014,136.832014,145.492268,0,1
0,98.726896,98.726896,107.38715,0,0
0,76.210236,76.210236,84.87049,1.732051,0
0,53.693575,53.693575,62.353829,0,0
0,109.119201,109.119201,116.047404,0,0
1.732051,112.583302,110.851252,119.511506,0,0
0,81.406388,79.674337,90.066642,0,0
0,117.779455,116.047404,126.439709,0,1
1.732051,53.693575,51.961524,60.621778,0,0
0,74.478185,72.746134,83.138439,0,1
1.732051,98.726896,96.994845,105.655099,0,0
0,79.674337,79.674337,88.334591,0,0
0,116.047404,116.047404,124.707658,0,0
0,90.066642,88.334591,98.726896,0,1
0,116.047404,116.047404,122.975607,0,1
0,81.406388,81.406388,90.066642,0,0
0,100.458947,98.726896,109.119201,0,1
0,48.497423,48.497423,57.157677,0,0
1.732051,76.210236,74.478185,83.138439,0,0
0,98.726896,98.726896,105.655099,-1.732051,0
0,117.779455,116.047404,126.439709,0,1
0,110.851252,110.851252,117.779455,-1.732051,0
0,110.851252,110.851252,117.779455,-1.732051,0
0,107.38715,107.38715,116.047404,0,1
0,65.817931,65.817931,74.478185,1.732051,0
0,117.779455,117.779455,126.439709,0,1
0,71.014083,71.014083,79.674337,0,0
0,60.621778,60.621778,69.282032,0,1
0,117.779455,117.779455,126.439709,0,0
0,95.262794,95.262794,103.923048,0,1
0,116.047404,116.047404,124.707658,0,1
0,88.334591,88.334591,95.262794,1.732051,0
1.732051,71.014083,69.282032,74.478185,0,0
0,126.439709,126.439709,135.099963,0,1
0,100.458947,100.458947,107.38715,-1.732051,1
0,88.334591,88.334591,95.262794,-1.732051,0
0,86.60254,86.60254,91.798693,0,1
0,102.190998,102.190998,110.851252,1.732051,1
0,103.923048,102.190998,114.315353,-1.732051,1
0,46.765372,46.765372,55.425626,0,0
0,93.530744,93.530744,102.190998,1.732051,0
1.732051,98.726896,96.994845,105.655099,0,0
0,91.798693,90.066642,100.458947,0,1
0,93.530744,93.530744,100.458947,-1.732051,0
1.732051,138.564065,136.832014,145.492268,-1.732051,1
0,116.047404,116.047404,124.707658,1.732051,1
0,110.851252,110.851252,119.511506,0,1
1.732051,121.243557,121.243557,128.17176,-1.732051,1
0,95.262794,95.262794,103.923048,1.732051,1
0,112.583302,112.583302,121.243557,0,1
0,76.210236,77.942286,86.60254,0,1
0,98.726896,98.726896,105.655099,0,1
1.732051,86.60254,84.87049,95.262794,0,1
0,41.569219,41.569219,50.229473,0,0
1.732051,91.798693,90.066642,98.726896,0,0
0,86.60254,86.60254,95.262794,0,0
1.732051,62.353829,60.621778,69.282032,0,0
0,0,0,8.660254,0,1
0,110.851252,110.851252,119.511506,1.732051,1
0,69.282032,69.282032,79.674337,1.732051,1
0,114.315353,114.315353,122.975607,0,1
0,110.851252,110.851252,117.779455,0,1
0,90.066642,90.066642,98.726896,1.732051,1
1.732051,76.210236,74.478185,83.138439,-1.732051,1
0,96.994845,96.994845,103.923048,0,0
0,124.707658,124.707658,131.635861,0,0
0,88.334591,88.334591,98.726896,0,1
0,136.832014,136.832014,143.760217,0,1
0,38.105118,38.105118,46.765372,0,0
0,126.439709,126.439709,135.099963,0,0
0,91.798693,91.798693,98.726896,-1.732051,0
0,102.190998,102.190998,110.851252,0,1
0,79.674337,79.674337,86.60254,0,0
0,114.315353,114.315353,122.975607,0,1
0,86.60254,86.60254,93.530744,1.732051,1
1.732051,102.190998,100.458947,109.119201,0,1
1.732051,96.994845,95.262794,103.923048,0,0
0,107.38715,107.38715,114.315353,-1.732051,1
1.732051,105.655099,103.923048,112.583302,0,0
0,98.726896,98.726896,107.38715,1.732051,1
1.732051,100.458947,98.726896,107.38715,0,0
0,71.014083,71.014083,83.138439,0,0
0,122.975607,122.975607,131.635861,0,1
0,55.425626,55.425626,64.08588,0,0
0,98.726896,98.726896,107.38715,0,0
1.732051,34.641016,32.908965,41.569219,0,0
0,107.38715,107.38715,114.315353,-1.732051,1
0,116.047404,114.315353,124.707658,0,1
0,86.60254,84.87049,93.530744,0,0
0,112.583302,112.583302,119.511506,0,0
0,69.282032,69.282032,76.210236,-1.732051,0
0,122.975607,122.975607,133.367912,0,1
0,117.779455,117.779455,128.17176,1.732051,1
1.732051,119.511506,117.779455,126.439709,0,0
1.732051,51.961524,50.229473,58.889727,0,0
0,91.798693,91.798693,100.458947,0,0
0,114.315353,114.315353,122.975607,0,1
0,103.923048,103.923048,110.851252,0,0
0,131.635861,131.635861,140.296115,0,1
0,100.458947,100.458947,109.119201,0,0
0,166.276878,166.276878,174.937132,-1.732051,1
0,121.243557,121.243557,129.903811,0,1
0,58.889727,58.889727,67.549981,0,0
0,102.190998,102.190998,110.851252,0,0
0,77.942286,77.942286,86.60254,0,1
0,112.583302,112.583302,121.243557,0,1
1.732051,103.923048,102.190998,110.851252,0,0
0,36.373067,36.373067,45.033321,0,0
0,74.478185,74.478185,81.406388,0,0
1.732051,93.530744,91.798693,100.458947,0,0
0,112.583302,112.583302,121.243557,0,0
0,110.851252,110.851252,117.779455,-1.732051,1
0,91.798693,91.798693,98.726896,0,0
1.732051,90.066642,88.334591,96.994845,0,0
0,102.190998,102.190998,109.119201,-1.732051,0
0,96.994845,96.994845,105.655099,0,0
0,103.923048,103.923048,112.583302,0,0
1.732051,39.837169,38.105118,46.765372,0,0
0,43.30127,43.30127,51.961524,0,0
0,131.635861,131.635861,142.028166,0,0
0,119.511506,119.511506,128.17176,0,1
0,100.458947,100.458947,109.119201,0,0
0,107.38715,107.38715,116.047404,1.732051,1
0,96.994845,96.994845,103.923048,0,0
1.732051,112.583302,110.851252,119.511506,0,0
0,55.425626,55.425626,64.08588,0,0
0,83.138439,83.138439,91.798693,-1.732051,1
0,102.190998,102.190998,110.851252,0,1
1.732051,91.798693,90.066642,98.726896,0,0
0,109.119201,109.119201,116.047404,0,0
0,116.047404,116.047404,124.707658,0,1
0,105.655099,105.655099,114.315353,0,1
0,102.190998,100.458947,110.851252,0,1
0,90.066642,90.066642,98.726896,1.732051,1
0,60.621778,60.621778,67.549981,0,0
0,133.367912,133.367912,142.028166,0,1
0,122.975607,122.975607,131.635861,1.732051,1
0,109.119201,109.119201,117.779455,1.732051,1
0,65.817931,65.817931,74.478185,0,0
0,124.707658,124.707658,133.367912,1.732051,1
0,131.635861,131.635861,138.564065,1.732051,1
0,91.798693,91.798693,98.726896,0,0
0,116.047404,114.315353,122.975607,0,0
0,119.511506,119.511506,128.17176,-1.732051,1
1.732051,95.262794,93.530744,102.190998,0,0
0,60.621778,60.621778,65.817931,0,0
0,117.779455,117.779455,126.439709,1.732051,1
0,117.779455,117.779455,124.707658,0,0
0,116.047404,116.047404,122.975607,-1.732051,1
1.732051,69.282032,67.549981,74.478185,0,0
0,76.210236,76.210236,84.87049,0,0
1.732051,58.889727,57.157677,65.817931,0,0
0,103.923048,103.923048,110.851252,-1.732051,0
1.732051,102.190998,100.458947,109.119201,0,0
1.732051,55.425626,53.693575,62.353829,0,0
1.732051,41.569219,39.837169,46.765372,0,0
0,96.994845,95.262794,105.655099,0,1
0,119.511506,119.511506,128.17176,0,1
1.732051,110.851252,109.119201,121.243557,0,0
1.732051,114.315353,112.583302,121.243557,0,1
0,76.210236,76.210236,84.87049,0,0
0,107.38715,107.38715,114.315353,0,1
0,116.047404,116.047404,122.975607,0,1
0,96.994845,96.994845,105.655099,0,0
0,90.066642,90.066642,96.994845,-1.732051,0
1.732051,76.210236,74.478185,83.138439,0,1
0,71.014083,71.014083,77.942286,1.732051,1
0,72.746134,72.746134,79.674337,-1.732051,0
1.732051,81.406388,79.674337,86.60254,0,0
0,95.262794,95.262794,103.923048,0,1
0,100.458947,100.458947,109.119201,0,1
0,150.68842,150.68842,159.348674,0,1
0,114.315353,114.315353,122.975607,0,0
0,124.707658,124.707658,124.707658,1.732051,1
0,103.923048,103.923048,112.583302,1.732051,1
0,143.760217,143.760217,152.420471,0,1
0,53.693575,53.693575,62.353829,0,0
0,91.798693,91.798693,100.458947,0,0
0,110.851252,110.851252,117.779455,0,0
0,53.693575,53.693575,62.353829,0,1
0,107.38715,107.38715,116.047404,0,1
0,96.994845,96.994845,105.655099,0,0
0,100.458947,100.458947,109.119201,0,1
1.732051,117.779455,116.047404,122.975607,-1.732051,0
0,129.903811,128.17176,138.564065,0,1
0,112.583302,112.583302,121.243557,-1.732051,1
0,126.439709,128.17176,136.832014,-1.732051,1
0,102.190998,102.190998,110.851252,0,0
0,98.726896,98.726896,105.655099,0,1
0,129.903811,131.635861,138.564065,-1.732051,0
1.732051,110.851252,109.119201,116.047404,-1.732051,0
1.732051,77.942286,76.210236,84.87049,0,0
0,72.746134,72.746134,81.406388,0,0
0,60.621778,60.621778,67.549981,0,0
0,112.583302,112.583302,121.243557,1.732051,1
0,121.243557,121.243557,129.903811,0,0
1.732051,84.87049,83.138439,91.798693,0,0
1.732051,129.903811,128.17176,136.832014,0,1
0,69.282032,69.282032,79.674337,0,1
1.732051,110.851252,109.119201,117.779455,0,0
0,103.923048,103.923048,112.583302,0,1
0,148.956369,148.956369,157.616623,1.732051,1
1.732051,48.497423,46.765372,55.425626,0,0
0,122.975607,121.243557,129.903811,0,1
0,147.224319,147.224319,155.884573,0,1
0,88.334591,88.334591,95.262794,0,0
0,124.707658,124.707658,135.099963,1.732051,1
0,90.066642,90.066642,98.726896,0,1
0,114.315353,114.315353,122.975607,0,0
0,122.975607,121.243557,131.635861,0,1
0,72.746134,72.746134,81.406388,0,0
0,110.851252,110.851252,117.779455,0,1
0,69.282032,71.014083,77.942286,-1.732051,0
0,86.60254,86.60254,95.262794,0,0
1.732051,53.693575,51.961524,60.621778,0,0
1.732051,117.779455,116.047404,124.707658,0,0
0,107.38715,107.38715,116.047404,0,1
0,79.674337,79.674337,88.334591,0,0
1.732051,62.353829,60.621778,69.282032,0,0
1.732051,93.530744,91.798693,100.458947,0,0
0,102.190998,102.190998,110.851252,0,0
0,32.908965,32.908965,41.569219,0,0
0,148.956369,148.956369,159.348674,0,1
0,124.707658,124.707658,133.367912,0,0
0,64.08588,64.08588,72.746134,0,0
0,79.674337,79.674337,88.334591,0,1
1.732051,79.674337,77.942286,86.60254,0,0
0,83.138439,81.406388,90.066642,0,0
0,100.458947,100.458947,107.38715,0,1
1.732051,74.478185,72.746134,81.406388,0,0
0,96.994845,96.994845,103.923048,-1.732051,1
0,81.406388,81.406388,90.066642,0,0
0,84.87049,84.87049,91.798693,0,1
0,131.635861,129.903811,140.296115,-1.732051,1
0,107.38715,105.655099,116.047404,0,1
0,110.851252,110.851252,119.511506,0,1
0,91.798693,91.798693,100.458947,1.732051,1
0,119.511506,121.243557,128.17176,0,1
0,95.262794,95.262794,103.923048,0,1
0,58.889727,58.889727,65.817931,0,0
0,131.635861,131.635861,140.296115,0,1
1.732051,69.282032,67.549981,76.210236,0,0
1.732051,41.569219,39.837169,45.033321,0,0
1.732051,34.641016,32.908965,41.569219,0,0
0,112.583302,110.851252,121.243557,0,1
0,98.726896,98.726896,107.38715,0,0
0,71.014083,71.014083,79.674337,0,1
0,62.353829,60.621778,69.282032,0,1
0,107.38715,107.38715,114.315353,0,0
0,119.511506,119.511506,128.17176,0,0
0,71.014083,71.014083,79.674337,0,0
0,88.334591,88.334591,93.530744,-1.732051,0
0,84.87049,86.60254,95.262794,-1.732051,1
0,81.406388,81.406388,88.334591,0,0
0,93.530744,91.798693,100.458947,0,1
0,90.066642,90.066642,98.726896,0,1
1.732051,53.693575,51.961524,60.621778,0,0
0,83.138439,83.138439,88.334591,0,1
0,0,0,8.660254,0,1
0,112.583302,112.583302,119.511506,-1.732051,1
1.732051,88.334591,86.60254,95.262794,0,0
0,112.583302,110.851252,121.243557,0,1
0,114.315353,114.315353,122.975607,1.732051,1
0,71.014083,71.014083,81.406388,0,1
0,122.975607,124.707658,133.367912,-1.732051,1
1.732051,74.478185,72.746134,81.406388,0,1
0,138.564065,138.564065,145.492268,0,1
0,77.942286,77.942286,77.942286,-1.732051,0
1.732051,72.746134,71.014083,79.674337,0,0
0,124.707658,124.707658,131.635861,0,1
0,103.923048,102.190998,110.851252,0,0
0,116.047404,116.047404,124.707658,1.732051,1
0,95.262794,95.262794,103.923048,0,0
0,105.655099,105.655099,112.583302,-1.732051,1
0,95.262794,95.262794,102.190998,-1.732051,1
0,90.066642,90.066642,96.994845,0,1
1.732051,74.478185,72.746134,81.406388,0,0
0,109.119201,109.119201,117.779455,0,1
0,107.38715,105.655099,114.315353,0,1
1.732051,81.406388,79.674337,88.334591,0,0
0,112.583302,112.583302,121.243557,0,0
0,98.726896,98.726896,105.655099,0,1
0,114.315353,112.583302,121.243557,0,1
1.732051,79.674337,77.942286,86.60254,0,0
0,133.367912,131.635861,140.296115,0,1
1.732051,62.353829,60.621778,69.282032,0,0
0,86.60254,84.87049,93.530744,0,1
0,98.726896,98.726896,105.655099,0,0
0,128.17176,128.17176,136.832014,0,1
0,102.190998,100.458947,109.119201,0,0
1.732051,90.066642,88.334591,96.994845,0,0
0,72.746134,72.746134,79.674337,-1.732051,1
0,60.621778,60.621778,67.549981,-1.732051,0
1.732051,74.478185,72.746134,81.406388,0,0
0,74.478185,74.478185,83.138439,0,0
0,107.38715,107.38715,114.315353,0,1
0,46.765372,46.765372,55.425626,0,0
0,0,0,8.660254,1.732051,1
0,98.726896,98.726896,105.655099,0,1
0,102.190998,102.190998,110.851252,0,0
0,67.549981,69.282032,77.942286,-1.732051,1
1.732051,36.373067,34.641016,43.30127,0,0
0,128.17176,128.17176,136.832014,1.732051,1
1.732051,39.837169,38.105118,46.765372,0,0
0,98.726896,98.726896,105.655099,1.732051,0
0,98.726896,98.726896,105.655099,1.732051,1
0,95.262794,95.262794,103.923048,0,0
0,107.38715,107.38715,116.047404,0,0
1.732051,95.262794,93.530744,102.190998,0,0
1.732051,124.707658,122.975607,131.635861,0,1
0,112.583302,112.583302,119.511506,0,0
0,117.779455,117.779455,124.707658,0,0
1.732051,112.583302,110.851252,119.511506,0,0
0,93.530744,93.530744,100.458947,-1.732051,0
0,83.138439,83.138439,90.066642,0,1
0,100.458947,100.458947,107.38715,1.732051,0
0,100.458947,100.458947,109.119201,-1.732051,1
1.732051,122.975607,121.243557,129.903811,0,0
1.732051,122.975607,121.243557,129.903811,-1.732051,1
0,102.190998,102.190998,110.851252,0,0
0,98.726896,98.726896,105.655099,-1.732051,0
0,91.798693,90.066642,98.726896,0,0
0,93.530744,93.530744,100.458947,0,1
0,91.798693,91.798693,100.458947,0,0
0,122.975607,122.975607,122.975607,0,1
0,116.047404,114.315353,124.707658,0,1
0,117.779455,117.779455,124.707658,0,1
0,96.994845,96.994845,103.923048,-1.732051,0
0,60.621778,60.621778,69.282032,0,0
0,90.066642,90.066642,96.994845,0,1
0,81.406388,81.406388,90.066642,0,0
0,96.994845,95.262794,103.923048,0,1
0,110.851252,109.119201,117.779455,0,0
0,114.315353,112.583302,122.975607,0,1
0,107.38715,107.38715,114.315353,0,0
